elapsed_s,map_x,map_y,yaw,linear_cmd,angular_cmd,segment
52.808218517,1.9041104316711426,7.013300895690918,-0.7362719774246216,0.0,-0.07368927895924138,1
52.858143403999975,1.9044532775878906,7.012990951538086,-0.7417909502983093,0.0,-0.06541081964870976,1
52.908261702999994,1.9044532775878906,7.012990951538086,-0.7417909502983093,0.0,-0.06541081964870976,1
52.958750124999995,1.9053049087524414,7.012208461761475,-0.7461948990821838,0.0,-0.058804896472897994,1
53.00820623999999,1.9054927825927734,7.012035846710205,-0.7530233860015869,0.0,-0.04856216609379338,1
53.05802699999998,1.906179428100586,7.011390686035156,-0.7569183707237244,0.0,-0.0427196890105872,1
53.10817239300002,1.906179428100586,7.011390686035156,-0.7569183707237244,0.0,-0.0427196890105872,1
53.15810896800002,1.906811237335205,7.010789394378662,-0.7681772112846375,0.0,-0.025831428169217574,1
53.208258589000025,1.906811237335205,7.010789394378662,-0.7681772112846375,0.0,-0.025831428169217574,1
53.258534793000024,1.9060707092285156,7.011505603790283,-0.7707641124725342,0.0,-0.02195107638737248,1
53.308139513000015,1.9064826965332031,7.011106491088867,-0.7711775302886963,0.0,-0.021330949663129317,1
53.35817054400002,1.90584135055542,7.011729717254639,-0.77327960729599,0.0,-0.018177834152188765,1
53.40813158399999,1.9056062698364258,7.011959075927734,-0.772157609462738,0.0,-0.019860830902066695,1
53.45809103300002,1.9058022499084473,7.0117692947387695,-0.7739212512969971,0.0,0.0,2
53.508222295999985,1.9058022499084473,7.0117692947387695,-0.7739212512969971,0.0,0.0,2
53.558008289999975,1.9062399864196777,7.011340618133545,-0.775010347366333,0.0,0.0,2
53.608074687,1.9062399864196777,7.011340618133545,-0.775010347366333,0.0,0.0,2
53.65812554600001,1.906238079071045,7.011342525482178,-0.7750270366668701,0.0,0.0,2
53.708105063000005,1.906238079071045,7.011342525482178,-0.7750270366668701,0.0,0.0,2
53.758096717,1.906238079071045,7.011342525482178,-0.7750270366668701,0.0,0.0,2
53.80829754199999,1.906238079071045,7.011342525482178,-0.7750270366668701,0.0,0.0,2
53.858224990999986,1.906238079071045,7.011342525482178,-0.7750270366668701,0.0,0.0,2
53.90828733699999,1.906238079071045,7.011342525482178,-0.7750270366668701,0.0,0.0,2
53.958212317000005,1.906238079071045,7.011342525482178,-0.7750270366668701,0.0,0.0,2
54.00829197799999,1.906238079071045,7.011342525482178,-0.7750270366668701,0.0,0.0,2
54.059105758999976,1.906238079071045,7.011342525482178,-0.7750270366668701,0.1160245959270597,-0.010249643795712832,2
54.108127137,1.906238079071045,7.011342525482178,-0.7750270366668701,0.1160245959270597,-0.010249643795712832,2
54.15810512799999,1.906238079071045,7.011342525482178,-0.7750270366668701,0.1160245959270597,-0.010249643795712832,2
54.20822286800001,1.906238079071045,7.011342525482178,-0.7750270366668701,0.1160245959270597,-0.010249643795712832,2
54.258188898000014,1.907299518585205,7.0103020668029785,-0.7753200531005859,0.11483558275434916,-0.009693282309632845,2
54.308296455000004,1.9101333618164062,7.00752067565918,-0.7762977480888367,0.11165912651073771,-0.007812070786510528,2
54.35805932599999,1.9142837524414062,7.003443241119385,-0.7770733833312988,0.10700476573598267,-0.006363975786740916,2
54.40825130600001,1.9142837524414062,7.003443241119385,-0.7770733833312988,0.10700476573598267,-0.006363975786740916,2
54.458266157000025,1.918731689453125,6.999067306518555,-0.7776026129722595,0.10201323017314046,-0.005407343290821848,2
54.50823125599999,1.923227310180664,6.994640350341797,-0.7780601382255554,0.09696585846539102,-0.004589399123199139,2
54.55833132599997,1.927619457244873,6.990311622619629,-0.7784184813499451,0.09203258670593029,-0.003962401368051038,2
54.608135721999986,1.927619457244873,6.990311622619629,-0.7784184813499451,0.09203258670593029,-0.003962401368051038,2
54.65822208499998,1.935800552368164,6.982240200042725,-0.7790458798408508,0.08283877432420028,-0.002862704788759593,2
54.70816855700002,1.935800552368164,6.982240200042725,-0.7790458798408508,0.08283877432420028,-0.002862704788759593,2
54.75819367600002,1.9396185874938965,6.978468894958496,-0.7794414758682251,0.0785455951824442,-0.0021375989924761474,2
54.808193399000004,1.9429264068603516,6.975193977355957,-0.7809960246086121,0.07482183682280967,0.0009249683675417453,2
54.858313554999995,1.9463543891906738,6.971796035766602,-0.7824217677116394,0.07096051114963561,0.0037339705502974496,2
54.90809910600001,1.9497909545898438,6.968379974365234,-0.7824411988258362,0.06708408004595523,0.0037438357469155165,2
54.958117152,1.9528541564941406,6.96533727645874,-0.782750129699707,0.06363006151679045,0.0043327004628817,2
55.008203041,1.9528541564941406,6.96533727645874,-0.782750129699707,0.06363006151679045,0.0043327004628817,2
55.057905871,1.9563069343566895,6.961907863616943,-0.781700849533081,0.05973690654362095,0.002201097000397209,2
55.108206583000026,1.9587492942810059,6.959488391876221,-0.7824289202690125,0.05698663923215167,0.003624869692603644,2
55.15805786999999,1.9611377716064453,6.957116603851318,-0.7817423939704895,0.05429382650457244,0.002228214860391639,2
55.20813683,1.9638981819152832,6.954378604888916,-0.7785722017288208,0.051183456519426074,-0.00414386405302597,2
55.258161884,1.9662103652954102,6.95209264755249,-0.7813770771026611,0.048582355334206545,0.0014287974679651205,2
55.30864017699997,1.9662103652954102,6.95209264755249,-0.7813770771026611,0.048582355334206545,0.0014287974679651205,2
55.358213139999975,1.9683747291564941,6.949954032897949,-0.7810664772987366,0.04614822310404778,0.0007711829830025843,2
55.40820462900001,1.9705314636230469,6.947820663452148,-0.7782770395278931,0.04372137384931169,-0.004840735687916972,2
55.45834818499998,1.9705314636230469,6.947820663452148,-0.7782770395278931,0.04372137384931169,-0.004840735687916972,2
55.50817551099999,1.974637508392334,6.943758964538574,-0.7819780111312866,0.039101000293195826,0.002498493008285918,2
55.558237948,1.9768733978271484,6.941548824310303,-0.7799968719482422,0.036585946113896144,-0.0015002002349163573,2
55.608130324,1.9768733978271484,6.941548824310303,-0.7799968719482422,0.036585946113896144,-0.0015002002349163573,2
55.65828041999998,1.9785194396972656,6.939921855926514,-0.7784737944602966,0.03473445191755197,-0.00457332919385444,2
55.708207243000004,1.9791545867919922,6.939294815063477,-0.7793891429901123,0.034020450586298615,-0.002754096077018063,2
55.75819183200002,1.9806089401245117,6.937859058380127,-0.777441143989563,0.03238555747382163,-0.006676393711587493,2
55.80813329199998,1.9819869995117188,6.936503887176514,-0.7750887274742126,0.03083940876556919,-0.011413595521944542,2
55.858055604000015,1.9819869995117188,6.936503887176514,-0.7750887274742126,0.03083940876556919,-0.011413595521944542,2
55.90835788800001,1.984015941619873,6.934516906738281,-0.7759011387825012,0.02856765991335319,-0.009848115668070735,2
55.95817113300001,1.9852304458618164,6.933324813842773,-0.7784005403518677,0.027206282988972503,-0.0048810069594180175,2
56.008207287000005,1.98675537109375,6.931825160980225,-0.774990439414978,0.02549532324430306,-0.011736949360734553,2
56.05816878899998,1.9879131317138672,6.930689811706543,-0.777050256729126,0.024198144399574167,-0.007649009162518854,2
56.10805390500002,1.9894514083862305,6.929178237915039,-0.7771926522254944,0.022472888443889828,-0.007401981746047795,2
56.158074141999975,1.9911069869995117,6.927551746368408,-0.7786431312561035,0.02061626919076673,-0.004542159008976171,2
56.20820340900002,1.9911069869995117,6.927551746368408,-0.7786431312561035,0.02061626919076673,-0.004542159008976171,2
56.25819723400002,1.9923863410949707,6.926290035247803,-0.7773301601409912,0.019178825634193583,-0.007193052173519229,2
56.308211855000025,1.9928464889526367,6.92583703994751,-0.7776370644569397,0.018662273858844065,-0.0065893587852648705,2
56.35813159000003,1.9934053421020508,6.925283908843994,-0.7796537280082703,0.018033240574188675,-0.0025641238775178307,2
56.40827311700002,1.9945192337036133,6.924183368682861,-0.7786020636558533,0.016780568801487285,-0.004686334370484695,2
56.458090579999975,1.9960927963256836,6.922630310058594,-0.7816267013549805,0.01501188473309732,0.0013339439959942027,2
56.50819290099997,1.9960927963256836,6.922630310058594,-0.7816267013549805,0.01501188473309732,0.0013339439959942027,2
56.558203763999984,1.9974722862243652,6.921261310577393,-0.7818399667739868,0.013457104350269845,0.0017456391433310625,2
56.608115500999986,1.998608112335205,6.920129299163818,-0.7835378050804138,0.012174221716555848,0.005135920959575671,2
56.658298367999976,1.998946189880371,6.9197916984558105,-0.7837141752243042,0.011792000376780251,0.005487986897780258,2
56.708245842999986,1.998946189880371,6.9197916984558105,-0.7837141752243042,0.011792000376780251,0.005487986897780258,2
56.75822999799999,1.999828815460205,6.91891622543335,-0.7818992733955383,0.010797469621838387,0.0018480679966059038,2
56.808230326,1.999828815460205,6.91891622543335,-0.7818992733955383,0.010797469621838387,0.0018480679966059038,2
56.85825245799998,2.000819206237793,6.917932987213135,-0.7814834713935852,0.00968101646352421,0.001006348749057041,2
56.908302230000004,2.001127243041992,6.91762638092041,-0.7864366173744202,0.0,0.0,3
56.95816584800002,2.0011301040649414,6.917624473571777,-0.7866272330284119,0.0,0.0,3
57.008176659000014,2.0020694732666016,6.916683673858643,-0.7855921983718872,0.0,0.0,3
57.058148975999984,2.0020742416381836,6.9166789054870605,-0.7855901122093201,0.0,0.0,3
57.10811233200002,2.0020742416381836,6.9166789054870605,-0.7855901122093201,0.0,0.0,3
57.15818244500002,2.0020742416381836,6.9166789054870605,-0.7855901122093201,0.0,0.0,3
57.20834281399999,2.0020742416381836,6.9166789054870605,-0.7855901122093201,0.0,0.0,3
57.25822471599997,2.0020742416381836,6.9166789054870605,-0.7855901122093201,0.0,0.0,3
57.30825974800001,2.0020742416381836,6.9166789054870605,-0.7855901122093201,0.0,0.0,3
57.35817979900003,2.0020742416381836,6.9166789054870605,-0.7855901122093201,0.0,0.0,3
57.408298667999986,2.0020742416381836,6.9166789054870605,-0.7855901122093201,0.0,0.0,3
57.45820818599998,2.0020742416381836,6.9166789054870605,-0.7855901122093201,0.0,0.0,3
57.50828625999998,2.0020742416381836,6.9166789054870605,-0.7855901122093201,0.0,0.0,3
57.558258791000014,2.0020742416381836,6.9166789054870605,-0.7855901122093201,0.0,-0.25,3
57.60878792800003,2.0020742416381836,6.9166789054870605,-0.7855901122093201,0.0,-0.25,3
57.658117170000025,2.0020742416381836,6.9166789054870605,-0.789534866809845,0.0,-0.25,3
57.708170517999974,2.0020742416381836,6.9166789054870605,-0.789534866809845,0.0,-0.25,3
57.758646349,2.0020742416381836,6.9166789054870605,-0.8004036545753479,0.0,-0.25,3
57.808314446,2.0020742416381836,6.9166789054870605,-0.8142673969268799,0.0,-0.25,3
57.858299252999984,2.0020694732666016,6.916684150695801,-0.8291385173797607,0.0,-0.25,3
57.908199876000026,2.0020694732666016,6.916684150695801,-0.8291385173797607,0.0,-0.25,3
57.95815614100002,2.0019540786743164,6.9168171882629395,-0.856868326663971,0.0,-0.25,3
58.00823286999997,2.0019540786743164,6.9168171882629395,-0.856868326663971,0.0,-0.25,3
58.05825947300002,2.001795768737793,6.91699743270874,-0.8703688383102417,0.0,-0.25,3
58.108246796,2.0015506744384766,6.917288303375244,-0.883583664894104,0.0,-0.25,3
58.15838053499999,2.001540184020996,6.917301654815674,-0.8989109396934509,0.0,-0.25,3
58.20816418099997,2.0015392303466797,6.917304515838623,-0.9122613072395325,0.0,-0.25,3
58.258143261999976,2.0016956329345703,6.917105197906494,-0.9271621704101562,0.0,-0.25,3
58.30816675400001,2.0016956329345703,6.917105197906494,-0.9271621704101562,0.0,-0.25,3
58.35832627999997,2.001997947692871,6.916703701019287,-0.9425978064537048,0.0,-0.25,3
58.408189730000004,2.002063751220703,6.916614055633545,-0.9570377469062805,0.0,-0.25,3
58.45821856200001,2.002107620239258,6.91655158996582,-0.9712939262390137,0.0,-0.25,3
58.50815931599999,2.0020980834960938,6.91656494140625,-0.9852613210678101,0.0,-0.25,3
58.558143873000006,2.0021371841430664,6.91649866104126,-0.9973850250244141,0.0,-0.25,3
58.60806371000001,2.0021371841430664,6.91649866104126,-0.9973850250244141,0.0,-0.25,3
58.65818908,2.0022172927856445,6.916376113891602,-1.0120713710784912,0.0,-0.25,3
58.70838427000001,2.0019168853759766,6.916862487792969,-1.0249418020248413,0.0,-0.25,3
58.75814895399998,2.0020322799682617,6.91667366027832,-1.0386167764663696,0.0,-0.25,3
58.80807678100001,2.002178192138672,6.916429042816162,-1.0526702404022217,0.0,-0.25,3
58.858049257999994,2.0022926330566406,6.916227340698242,-1.0670289993286133,0.0,-0.25,3
58.90820487100001,2.0022926330566406,6.916227340698242,-1.0670289993286133,0.0,-0.25,3
58.95832792499999,2.002378463745117,6.91607141494751,-1.081195592880249,0.0,-0.25,3
59.008148737,2.0024118423461914,6.916008949279785,-1.0950424671173096,0.0,-0.25,3
59.05808895500002,2.0023841857910156,6.916062831878662,-1.108976125717163,0.0,-0.25,3
59.108161859000006,2.002338409423828,6.9161529541015625,-1.1234599351882935,0.0,-0.25,3
59.158198352,2.002338409423828,6.9161529541015625,-1.1234599351882935,0.0,-0.25,3
59.20837840299998,2.002317428588867,6.916197776794434,-1.1379271745681763,0.0,-0.25,3
59.25815194900002,2.0023269653320312,6.916177749633789,-1.1524291038513181,0.0,-0.25,3
59.30816452900001,2.0023059844970703,6.916224479675293,-1.1664146184921265,0.0,-0.25,3
59.358237100999986,2.0023250579833984,6.916180610656738,-1.1806539297103882,0.0,-0.25,3
59.40830355100002,2.0023059844970703,6.916227340698242,-1.1951265335083006,0.0,-0.25,3
59.458081698,2.0023269653320312,6.916174411773682,-1.2097437381744385,0.0,-0.25,3
